Season,Episode,Character1,Character2,Dialogue
4,4,BURNHAM,T'RINA,"It appears you have a fan, Saru. President Rillak, we, too, are glad to be nearing the restoration of our alliance. However, there is one final matter we must discuss. The reality of the gravitational anomaly and the threat it poses to our galaxy has shifted many things recently. For all of us. I am aware that this will come as a surprise. However, we will require an amendment to the Agreement, allowing for Ni'Var's immediate and unconditional withdrawal from the Federation should the need arise."
4,4,T'RINA,BURNHAM,"It is illogical to rejoin an organisation that seeks to impose conditions on our judgment. Perhaps we have moved too quickly in these talks. If I may. With the tremendous strides made to reach this point, it's illogical to forfeit over one issue."
4,4,BURNHAM,T'RINA,"If I may. With the tremendous strides made to reach this point, it's illogical to forfeit over one issue. Ni'Var has endured without the Federation for a century. We will continue to do so."
4,4,T'RINA,BURNHAM,Ni'Var has endured without the Federation for a century. We will continue to do so. Madam President. There is a difference between enduring and thriving.
4,4,BURNHAM,T'RINA,Madam President. There is a difference between enduring and thriving. Very well.
4,4,T'RINA,BURNHAM,Very well. The objections President T'Rina raised have existed for over a hundred years. It's not just the DMA. Something else is going on. Talk to her and see if you can find out what.
4,4,BURNHAM,T'RINA,The objections President T'Rina raised have existed for over a hundred years. It's not just the DMA. Something else is going on. Talk to her and see if you can find out what. I thought you might enjoy a taste of home.
4,4,T'RINA,BURNHAM,"Now, if you will excuse me, I intend to use the remaining recess for meditation. There must be a way to compromise."
4,4,BURNHAM,TILLY,"That's what we have to figure out. Okay, where are we at?"
4,4,TILLY,T'RINA,"No one is going anywhere alone. Whatever we do from now on, we are doing it together. Let's move. Enter."
4,4,T'RINA,BURNHAM,"Place your hands out, palms up. It is called a thresh-tor kashek. It means shared mind. The type of meditation we teach our children while they are learning. Close your eyes. Your eyes are meant to remain closed, Captain Saru. Take a deep breath. Lieutenant Christopher, connect me with the president, please."
4,4,BURNHAM,TILLY,"At the end of the day, we both know that politics comes down to votes, which is why you and President T'Rina are taking positions that have been agreed upon by your respective delegations. Neither of you can budge from those positions or you'll lose the support you need. But if a third party presents a compromise, now you are not budging. Now you're just listening. Keep an eye out for the pyrosome."
4,4,TILLY,BURNHAM,"Nice work, cadets. Let's go. Move out! The fact that you are both here means you are ready to look forward."
4,4,BURNHAM,T'RINA,The fact that you are both here means you are ready to look forward. That has never been in dispute.
4,4,T'RINA,BURNHAM,That has never been in dispute. Yet you're allowing past mistakes to define that future.
4,4,BURNHAM,T'RINA,Yet you're allowing past mistakes to define that future. Logic dictates that the lessons we learn should inform our choices.
4,4,T'RINA,BURNHAM,"Logic dictates that the lessons we learn should inform our choices. Choices are never purely logical, are they? There's always emotions."
4,4,BURNHAM,T'RINA,"And couldn't the same be said about Ni'Var? The divisions between the Vulcans and Romulans were so vast and lasted so many millennia that they forgot they were the same species. Even your ancestry is a testament to hope. The Cardassians waged war against Bajor and humanity, and now, today, all three are at peace, because they were willing to grow and change together. Your words are inspiring, Captain Burnham. But words alone are not sufficient. I understand that you and Captain Saru are here to propose a compromise."
4,4,T'RINA,BURNHAM,"Your words are inspiring, Captain Burnham. But words alone are not sufficient. I understand that you and Captain Saru are here to propose a compromise. We are. Within Starfleet, disputes between high-ranking officers can be resolved by a committee, whose sole purpose is to provide objectivity and guide both parties to a resolution. We propose a committee... independent of Federation leadership... to conduct regular reviews will all member worlds. Not just Ni'Var."
4,4,BURNHAM,T'RINA,"We are. Within Starfleet, disputes between high-ranking officers can be resolved by a committee, whose sole purpose is to provide objectivity and guide both parties to a resolution. We propose a committee... independent of Federation leadership... to conduct regular reviews will all member worlds. Not just Ni'Var. Is that any more egregious than insisting Starfleet be given a voice within a civilian quorum?"
4,4,T'RINA,BURNHAM,"Is that any more egregious than insisting Starfleet be given a voice within a civilian quorum? If you would, allow me to serve on this committee. I am a citizen of Ni'Var, trained in logic, witness to your history, and I am an officer in Starfleet. Captain of a starship and citizen of the Federation. I will be the bridge between you until you no longer need it."
4,4,BURNHAM,T'RINA,"If you would, allow me to serve on this committee. I am a citizen of Ni'Var, trained in logic, witness to your history, and I am an officer in Starfleet. Captain of a starship and citizen of the Federation. I will be the bridge between you until you no longer need it. It is an elegant solution."
4,4,T'RINA,TILLY,"It is an elegant solution. The storm will interfere with our personal transporters, so it'll take at least 60 seconds for the Armstrong to get a lock and beam us up."
4,4,TILLY,T'RINA,"Well, when I see you, and I see everything that you have been through and accomplished, you're a reminder to me that everything is possible. Thank you, President Rillak."
4,4,T'RINA,BURNHAM,"Thank you, President Rillak. Madam President, thank you for taking this first step with the Federation. If I may, there's a matter on my mind."
4,4,BURNHAM,T'RINA,"Madam President, thank you for taking this first step with the Federation. If I may, there's a matter on my mind. You are curious about the Qowat Milat sister, J'Vini... if she will face justice for her actions?"
4,4,T'RINA,BURNHAM,"You are curious about the Qowat Milat sister, J'Vini... if she will face justice for her actions? Yes, ma'am."
4,4,BURNHAM,T'RINA,"Yes, ma'am. J'Vini will go to Pijar, a monastic world in the Pella system. There she will devote herself to deep rehabilitative meditation under your mother's careful guidance. They leave tonight."
4,4,T'RINA,BURNHAM,"J'Vini will go to Pijar, a monastic world in the Pella system. There she will devote herself to deep rehabilitative meditation under your mother's careful guidance. They leave tonight. My mom said she had big news for me."
4,4,BURNHAM,T'RINA,"My mom said she had big news for me. J'Vini helped rebuild Doctor Burnham's life. Now it seems their roles are reversed. In time, she will also make amends to the family of the slain Starfleet officer. I hope this sets your mind at ease."
4,4,T'RINA,BURNHAM,"J'Vini helped rebuild Doctor Burnham's life. Now it seems their roles are reversed. In time, she will also make amends to the family of the slain Starfleet officer. I hope this sets your mind at ease. Thank you."
4,4,BURNHAM,T'RINA,Thank you. Captain Saru. Will you join me for tea?
4,4,T'RINA,BURNHAM,Captain Saru. Will you join me for tea? I assume the admiral made a miraculous recovery?
4,4,BURNHAM,TILLY,"I appreciate that. I know transparency isn't always possible in your position. But it is what I need to best serve you and the Federation. So if you could be more forthcoming in the future, I would appreciate that as well. Come."
4,4,TILLY,BURNHAM,Come. I heard about what happened on the mission. How are you doing?
4,4,BURNHAM,TILLY,"I heard about what happened on the mission. How are you doing? You know, crashed into an ice moon, stranded in an electrical storm, chased by a flesh-melting alien, so... typical day."
4,4,TILLY,BURNHAM,"You know, crashed into an ice moon, stranded in an electrical storm, chased by a flesh-melting alien, so... typical day. I know there's been something on your mind."
4,4,BURNHAM,TILLY,I know there's been something on your mind. We haven't really sat in here together since you became captain.
4,4,TILLY,BURNHAM,We haven't really sat in here together since you became captain. Right.
4,4,BURNHAM,TILLY,"Right. Remember when we first became roomies? I was so scared to bunk with a famous mutineer. I think I, like, I think I laid awake at night because I was scared you were gonna, like, knife me in the back or something."
4,4,TILLY,BURNHAM,"Remember when we first became roomies? I was so scared to bunk with a famous mutineer. I think I, like, I think I laid awake at night because I was scared you were gonna, like, knife me in the back or something. Well, you snored like crazy. I had to get the computer to block out the frequency so I could get any sleep."
4,4,BURNHAM,TILLY,"Well, you snored like crazy. I had to get the computer to block out the frequency so I could get any sleep. So sorry!"
4,4,TILLY,BURNHAM,"So sorry! I only blocked it out for a few days, and then I... I kind of started liking it."
4,4,BURNHAM,TILLY,"I only blocked it out for a few days, and then I... I kind of started liking it. Really?"
4,4,TILLY,BURNHAM,Really? Really.
4,4,BURNHAM,TILLY,Really. You're weird.
4,4,TILLY,BURNHAM,"You're weird. You want to go back, don't you?"
4,4,BURNHAM,TILLY,"You want to go back, don't you? I do."
4,4,TILLY,BURNHAM,I do. Why?
4,4,BURNHAM,TILLY,"Why? Because getting my lieutenant pips was the worst day of my life. You know, I never could figure out how my mother became a diplomat. She was such a hardass at home. No compromise. She had everything planned out. She had my whole life planned out. So when I told her that I wanted to join Starfleet instead of the diplomatic corps, she... So I always thought that I was doing this for me. But then, when I got the pips... all of a sudden I realised, like, my mom is 900 years in the past. She's never gonna see me wear them. And I started wondering if this is what I really wanted, or if I just really wanted to be seen. You know. And that was humbling. But I think it could be a useful perspective for a teacher."
4,4,TILLY,BURNHAM,"Because getting my lieutenant pips was the worst day of my life. You know, I never could figure out how my mother became a diplomat. She was such a hardass at home. No compromise. She had everything planned out. She had my whole life planned out. So when I told her that I wanted to join Starfleet instead of the diplomatic corps, she... So I always thought that I was doing this for me. But then, when I got the pips... all of a sudden I realised, like, my mom is 900 years in the past. She's never gonna see me wear them. And I started wondering if this is what I really wanted, or if I just really wanted to be seen. You know. And that was humbling. But I think it could be a useful perspective for a teacher. Well... I'll miss seeing your face every day."
4,4,BURNHAM,TILLY,Well... I'll miss seeing your face every day. No. It's not forever. You'll still see me around Fed HQ.
4,4,TILLY,BURNHAM,No. It's not forever. You'll still see me around Fed HQ. Right.
4,4,BURNHAM,TILLY,"Right. And then, you know, if it's really bad, I can get Zora to record me while I'm sleeping so you can listen to me snoring like I know you love to do."
4,4,TILLY,BURNHAM,"And then, you know, if it's really bad, I can get Zora to record me while I'm sleeping so you can listen to me snoring like I know you love to do. I said I kind of liked it."
4,4,BURNHAM,TILLY,I said I kind of liked it. You know you love it!
4,4,TILLY,BURNHAM,You know you love it! Let's not get crazy.
4,5,RENO,BURNHAM,That's impossible. Nothing in space just disappears. And it's back. Can we confirm it's the same DMA we've been studying?
4,5,BURNHAM,COMPUTER,"Zora, cross-reference all historical records in the sphere data. Are there any indications that this could have been due to some kind of natural event? Negative, Captain."
4,5,COMPUTER,BURNHAM,"Negative, Captain. If this isn't natural... the only logical explanation is someone created it."
